Flight ID,Date,Gliding Club,Region,Scoring Distance (km),Speed (kph),Completed,Vpoints,Hpoints,Dpoints,Bpoints,Total Score
23519,18-05-2014,Gransden Lodge Gliding Club,East Anglia,590.0,190.0,False,200.0,40.0,310.0,20.0,570.0
23520,04-12-2011,Husbands Bosworth Gliding Club,East Midlands,80.0,40.0,False,40.0,50.0,70.0,20.0,180.0
23521,28-02-2018,Talgarth Gliding Club,South Wales,90.0,50.0,False,40.0,40.0,80.0,10.0,170.0
23522,31-08-2022,London Gliding Club,East Midlands,610.0,120.0,False,140.0,20.0,740.0,20.0,920.0
23523,15-04-2021,Midland Gliding Club,West Midlands,720.0,130.0,False,130.0,30.0,680.0,0.0,840.0
23524,08-05-2024,Midland Gliding Club,West Midlands,300.0,50.0,False,50.0,20.0,240.0,10.0,320.0
23525,05-01-2013,Buckminster Gliding Club,East Midlands,60.0,20.0,True,20.0,40.0,70.0,20.0,150.0
23526,06-06-2011,Shalbourne Gliding Club,South East,530.0,120.0,True,120.0,50.0,530.0,0.0,700.0
23527,22-01-2019,Midland Gliding Club,West Midlands,130.0,50.0,False,60.0,40.0,150.0,0.0,250.0
23528,24-03-2014,Yorkshire Gliding Club,North West,280.0,100.0,True,90.0,40.0,390.0,10.0,530.0
23529,09-07-2014,Cambridge Gliding Centre,East Anglia,730.0,180.0,True,170.0,40.0,600.0,20.0,830.0
23530,10-06-2010,London Gliding Club,East Midlands,680.0,170.0,False,160.0,20.0,550.0,10.0,740.0
23531,17-12-2015,Talgarth Gliding Club,South Wales,60.0,20.0,False,20.0,20.0,50.0,0.0,90.0
23532,06-12-2014,Nympsfield Gliding Club,South West,110.0,40.0,False,30.0,40.0,60.0,10.0,140.0
23533,07-05-2023,London Gliding Club,East Midlands,230.0,50.0,True,50.0,40.0,300.0,10.0,400.0
23534,08-08-2010,Yorkshire Gliding Club,North West,290.0,60.0,True,60.0,40.0,260.0,0.0,360.0
23535,10-03-2019,Scottish Gliding Centre,Scotland,140.0,40.0,True,40.0,10.0,180.0,0.0,230.0
23536,25-07-2018,Buckminster Gliding Club,East Midlands,250.0,60.0,True,70.0,0.0,360.0,20.0,450.0
23537,29-03-2015,Cambridge Gliding Centre,East Anglia,110.0,40.0,True,40.0,20.0,110.0,0.0,170.0
23538,06-02-2010,Devon & Somerset Gliding Club,South West,150.0,60.0,False,60.0,50.0,180.0,10.0,300.0
23539,09-03-2018,Midland Gliding Club,West Midlands,330.0,130.0,False,110.0,10.0,210.0,0.0,330.0
23540,04-10-2018,Nympsfield Gliding Club,South West,340.0,120.0,True,110.0,0.0,360.0,10.0,480.0
23541,24-06-2020,Bristol & Gloucestershire Gliding Club,South West,510.0,150.0,False,170.0,50.0,750.0,20.0,990.0
23542,10-12-2019,Norfolk Gliding Club,East Anglia,90.0,60.0,False,70.0,40.0,80.0,20.0,210.0
23543,05-12-2017,Buckminster Gliding Club,East Midlands,130.0,60.0,False,70.0,20.0,190.0,10.0,290.0
23544,24-04-2014,Scottish Gliding Centre,Scotland,400.0,90.0,True,90.0,20.0,240.0,10.0,360.0
23545,25-05-2022,Wolds Gliding Club,East Midlands,650.0,140.0,False,110.0,30.0,770.0,10.0,920.0
23546,26-07-2015,Devon & Somerset Gliding Club,South West,460.0,150.0,True,120.0,20.0,340.0,10.0,490.0
23547,03-02-2020,Cambridge Gliding Centre,East Anglia,90.0,50.0,True,40.0,40.0,50.0,10.0,140.0
23548,22-02-2015,Lasham Gliding Society,South East,70.0,40.0,True,50.0,50.0,60.0,0.0,160.0
23549,12-08-2011,Lasham Gliding Society,South East,490.0,100.0,True,110.0,30.0,290.0,20.0,450.0
23550,24-09-2013,Buckminster Gliding Club,East Midlands,730.0,200.0,True,170.0,30.0,550.0,0.0,750.0
23551,06-08-2022,Lasham Gliding Society,South East,610.0,200.0,True,160.0,50.0,700.0,0.0,910.0
23552,12-12-2012,Midland Gliding Club,West Midlands,100.0,40.0,True,40.0,40.0,100.0,10.0,190.0
23553,19-11-2015,Shalbourne Gliding Club,South East,140.0,50.0,True,50.0,40.0,200.0,0.0,290.0
23554,10-03-2014,Yorkshire Gliding Club,North West,220.0,90.0,True,100.0,40.0,230.0,0.0,370.0
23555,12-01-2016,Lasham Gliding Society,South East,90.0,30.0,False,40.0,50.0,80.0,0.0,170.0
23556,08-03-2013,London Gliding Club,East Midlands,220.0,80.0,False,70.0,10.0,200.0,20.0,300.0
23557,19-01-2023,Scottish Gliding Centre,Scotland,120.0,40.0,True,40.0,20.0,110.0,10.0,180.0
23558,12-02-2016,Wolds Gliding Club,East Midlands,130.0,80.0,False,70.0,30.0,160.0,10.0,270.0
23559,13-03-2014,Cotswold Gliding Club,West Midlands,190.0,50.0,False,40.0,10.0,120.0,0.0,170.0
23560,18-06-2019,Midland Gliding Club,West Midlands,280.0,80.0,True,70.0,20.0,320.0,20.0,430.0
23561,17-08-2015,Norfolk Gliding Club,East Anglia,720.0,160.0,True,140.0,20.0,740.0,10.0,910.0
23562,16-02-2013,Cotswold Gliding Club,West Midlands,100.0,50.0,False,60.0,10.0,60.0,0.0,130.0
23563,05-05-2024,Talgarth Gliding Club,South Wales,500.0,100.0,True,90.0,20.0,500.0,20.0,630.0
23564,29-08-2021,Portmoak Gliding Club,Scotland,250.0,70.0,True,70.0,40.0,290.0,10.0,410.0
23565,24-08-2013,Yorkshire Gliding Club,North West,310.0,80.0,True,70.0,20.0,230.0,20.0,340.0
23566,15-06-2019,Scottish Gliding Centre,Scotland,330.0,60.0,True,60.0,20.0,350.0,10.0,440.0
23567,04-02-2011,Norfolk Gliding Club,East Anglia,130.0,90.0,True,70.0,30.0,160.0,20.0,280.0
23568,09-05-2019,Devon & Somerset Gliding Club,South West,690.0,190.0,True,220.0,30.0,700.0,20.0,970.0
23569,24-12-2024,Cambridge Gliding Centre,East Anglia,140.0,50.0,False,50.0,10.0,170.0,20.0,250.0
23570,01-06-2023,Devon & Somerset Gliding Club,South West,400.0,80.0,True,100.0,40.0,510.0,10.0,660.0
23571,12-06-2020,Nympsfield Gliding Club,South West,580.0,120.0,True,120.0,10.0,510.0,0.0,640.0
23572,29-12-2016,Bristol & Gloucestershire Gliding Club,South West,150.0,50.0,False,60.0,10.0,110.0,20.0,200.0
23573,21-03-2010,London Gliding Club,East Midlands,270.0,80.0,False,70.0,30.0,270.0,20.0,390.0
23574,03-12-2012,Cambridge Gliding Centre,East Anglia,60.0,30.0,True,30.0,10.0,30.0,20.0,90.0
23575,04-06-2017,Midland Gliding Club,West Midlands,600.0,120.0,True,140.0,30.0,730.0,10.0,910.0
23576,26-01-2012,Husbands Bosworth Gliding Club,East Midlands,150.0,80.0,False,90.0,50.0,210.0,20.0,370.0
23577,19-12-2024,Cambridge Gliding Centre,East Anglia,120.0,80.0,False,80.0,30.0,130.0,10.0,250.0
23578,13-09-2021,London Gliding Club,East Midlands,210.0,40.0,False,40.0,40.0,170.0,20.0,270.0
23579,22-01-2024,Portmoak Gliding Club,Scotland,100.0,40.0,False,30.0,50.0,130.0,20.0,230.0
23580,17-11-2016,London Gliding Club,East Midlands,330.0,110.0,False,100.0,20.0,210.0,10.0,340.0
23581,31-03-2017,Midland Gliding Club,West Midlands,200.0,90.0,False,100.0,10.0,200.0,10.0,320.0
23582,24-11-2017,London Gliding Club,East Midlands,110.0,50.0,True,40.0,0.0,130.0,10.0,180.0
23583,08-09-2023,Portmoak Gliding Club,Scotland,610.0,190.0,False,190.0,10.0,820.0,10.0,1030.0
23584,24-11-2011,Buckminster Gliding Club,East Midlands,140.0,40.0,True,40.0,10.0,120.0,0.0,170.0
23585,19-12-2017,Midland Gliding Club,West Midlands,130.0,60.0,False,50.0,40.0,120.0,0.0,210.0
23586,13-04-2011,Cambridge Gliding Centre,East Anglia,670.0,120.0,False,100.0,40.0,470.0,20.0,630.0
23587,22-10-2018,Portmoak Gliding Club,Scotland,160.0,60.0,False,60.0,20.0,150.0,20.0,250.0
23588,24-04-2018,Portmoak Gliding Club,Scotland,600.0,170.0,True,190.0,40.0,800.0,20.0,1050.0
23589,29-04-2013,London Gliding Club,East Midlands,300.0,70.0,True,70.0,20.0,310.0,10.0,410.0
23590,07-01-2023,London Gliding Club,East Midlands,60.0,20.0,False,20.0,40.0,70.0,20.0,150.0
23591,12-04-2013,Gransden Lodge Gliding Club,East Anglia,460.0,100.0,False,80.0,50.0,250.0,20.0,400.0
23592,31-10-2013,Shalbourne Gliding Club,South East,180.0,80.0,True,90.0,0.0,130.0,10.0,230.0
23593,06-06-2019,Midland Gliding Club,West Midlands,550.0,90.0,True,90.0,10.0,450.0,10.0,560.0
23594,07-11-2016,Yorkshire Gliding Club,North West,110.0,30.0,False,30.0,10.0,130.0,0.0,170.0
23595,14-08-2023,Yorkshire Gliding Club,North West,310.0,100.0,True,120.0,10.0,260.0,0.0,390.0
23596,17-02-2018,Portmoak Gliding Club,Scotland,90.0,30.0,False,30.0,30.0,110.0,10.0,180.0
23597,27-04-2021,Midland Gliding Club,West Midlands,310.0,80.0,True,80.0,40.0,450.0,20.0,590.0
23598,15-11-2011,Yorkshire Gliding Club,North West,340.0,120.0,False,120.0,40.0,330.0,0.0,490.0
23599,03-07-2020,London Gliding Club,East Midlands,280.0,90.0,False,100.0,40.0,300.0,10.0,450.0
23600,11-06-2012,Bristol & Gloucestershire Gliding Club,South West,700.0,130.0,True,140.0,30.0,590.0,10.0,770.0
23601,08-07-2022,Cambridge Gliding Centre,East Anglia,670.0,160.0,True,150.0,10.0,550.0,10.0,720.0
23602,11-08-2015,London Gliding Club,East Midlands,220.0,70.0,True,70.0,20.0,250.0,10.0,350.0
23603,04-06-2013,London Gliding Club,East Midlands,370.0,80.0,True,90.0,30.0,330.0,10.0,460.0
23604,01-12-2010,Portmoak Gliding Club,Scotland,40.0,20.0,True,20.0,20.0,30.0,0.0,70.0
23605,27-07-2017,Lasham Gliding Society,South East,410.0,70.0,False,60.0,20.0,500.0,10.0,590.0
23606,15-03-2010,Portmoak Gliding Club,Scotland,120.0,40.0,True,30.0,0.0,100.0,0.0,130.0
23607,16-12-2014,Buckminster Gliding Club,East Midlands,140.0,60.0,False,50.0,0.0,180.0,0.0,230.0
23608,27-11-2014,Lasham Gliding Society,South East,350.0,130.0,True,140.0,20.0,310.0,10.0,480.0
23609,21-08-2023,Shalbourne Gliding Club,South East,630.0,130.0,True,120.0,10.0,820.0,10.0,960.0
23610,27-06-2024,Kent Gliding Club,South East,260.0,60.0,True,60.0,20.0,330.0,20.0,430.0
23611,23-04-2012,Cotswold Gliding Club,West Midlands,250.0,60.0,True,50.0,40.0,280.0,10.0,380.0
23612,23-06-2015,Shalbourne Gliding Club,South East,640.0,140.0,True,160.0,50.0,530.0,10.0,750.0
23613,21-12-2017,Buckminster Gliding Club,East Midlands,60.0,20.0,True,20.0,10.0,60.0,10.0,100.0
23614,05-03-2018,Yorkshire Gliding Club,North West,250.0,90.0,True,80.0,40.0,260.0,10.0,390.0
23615,29-10-2024,Portmoak Gliding Club,Scotland,310.0,110.0,False,120.0,20.0,380.0,10.0,530.0
23616,06-06-2010,Portmoak Gliding Club,Scotland,310.0,100.0,True,100.0,40.0,320.0,0.0,460.0
23617,21-01-2023,Dunstable Gliding Club,East Midlands,70.0,30.0,True,30.0,30.0,40.0,10.0,110.0
23618,03-08-2021,Bristol & Gloucestershire Gliding Club,South West,390.0,80.0,True,70.0,30.0,330.0,20.0,450.0
23619,06-06-2014,Buckminster Gliding Club,East Midlands,750.0,230.0,False,190.0,40.0,1060.0,10.0,1300.0
23620,05-06-2020,Portmoak Gliding Club,Scotland,620.0,110.0,True,130.0,50.0,890.0,20.0,1090.0
23621,23-02-2012,Lasham Gliding Society,South East,60.0,30.0,True,40.0,30.0,40.0,20.0,130.0
23622,24-04-2024,Buckminster Gliding Club,East Midlands,570.0,120.0,False,120.0,10.0,420.0,20.0,570.0
23623,21-08-2014,Cotswold Gliding Club,West Midlands,520.0,100.0,True,120.0,20.0,290.0,10.0,440.0
23624,27-12-2010,Buckminster Gliding Club,East Midlands,110.0,60.0,True,50.0,30.0,160.0,0.0,240.0
23625,28-09-2018,Nympsfield Gliding Club,South West,410.0,120.0,True,120.0,40.0,300.0,0.0,460.0
23626,03-09-2017,Lasham Gliding Society,South East,640.0,130.0,False,140.0,50.0,710.0,10.0,910.0
23627,29-04-2017,Midland Gliding Club,West Midlands,340.0,70.0,True,80.0,10.0,300.0,10.0,400.0
23628,16-11-2010,Lasham Gliding Society,South East,110.0,50.0,True,60.0,0.0,60.0,10.0,130.0
23629,13-05-2022,Lasham Gliding Society,South East,710.0,210.0,True,170.0,50.0,990.0,10.0,1220.0
23630,02-02-2018,Gransden Lodge Gliding Club,East Anglia,100.0,50.0,False,50.0,30.0,130.0,10.0,220.0
23631,04-12-2020,Nympsfield Gliding Club,South West,50.0,20.0,False,20.0,40.0,70.0,0.0,130.0
23632,16-08-2011,Yorkshire Gliding Club,North West,470.0,90.0,True,100.0,20.0,690.0,0.0,810.0
23633,30-05-2010,Yorkshire Gliding Club,North West,190.0,40.0,True,40.0,40.0,210.0,10.0,300.0
23634,09-01-2024,Gransden Lodge Gliding Club,East Anglia,70.0,40.0,False,40.0,40.0,80.0,10.0,170.0
23635,09-03-2013,Yorkshire Gliding Club,North West,210.0,90.0,True,80.0,10.0,310.0,0.0,400.0
23636,26-06-2014,Wolds Gliding Club,East Midlands,550.0,170.0,True,170.0,50.0,680.0,10.0,910.0
23637,12-02-2014,Husbands Bosworth Gliding Club,East Midlands,150.0,60.0,False,50.0,0.0,120.0,0.0,170.0
23638,07-02-2020,Lasham Gliding Society,South East,150.0,50.0,True,60.0,20.0,120.0,0.0,200.0
23639,21-06-2014,Gransden Lodge Gliding Club,East Anglia,220.0,60.0,True,70.0,30.0,160.0,20.0,280.0
23640,05-03-2017,Cotswold Gliding Club,West Midlands,130.0,60.0,False,70.0,0.0,80.0,0.0,150.0
23641,16-10-2023,Bristol & Gloucestershire Gliding Club,South West,190.0,80.0,True,90.0,20.0,100.0,0.0,210.0
23642,24-09-2012,Midland Gliding Club,West Midlands,250.0,60.0,True,60.0,50.0,220.0,0.0,330.0
23643,23-04-2018,Cambridge Gliding Centre,East Anglia,550.0,170.0,True,160.0,10.0,360.0,20.0,550.0
23644,24-12-2023,Shalbourne Gliding Club,South East,100.0,40.0,False,40.0,10.0,140.0,0.0,190.0
23645,01-04-2011,Shalbourne Gliding Club,South East,600.0,120.0,True,120.0,10.0,520.0,0.0,650.0
23646,20-03-2022,Wolds Gliding Club,East Midlands,220.0,70.0,False,60.0,40.0,230.0,10.0,340.0
23647,09-11-2019,Cambridge Gliding Centre,East Anglia,290.0,70.0,True,80.0,40.0,380.0,10.0,510.0
23648,10-07-2016,Shalbourne Gliding Club,South East,390.0,110.0,False,90.0,20.0,280.0,20.0,410.0
23649,29-06-2022,Lasham Gliding Society,South East,480.0,110.0,False,110.0,50.0,470.0,10.0,640.0
23650,05-03-2017,Nympsfield Gliding Club,South West,330.0,120.0,True,120.0,30.0,300.0,0.0,450.0
23651,24-02-2019,Norfolk Gliding Club,East Anglia,130.0,70.0,False,60.0,50.0,120.0,20.0,250.0
23652,28-11-2011,Midland Gliding Club,West Midlands,120.0,50.0,False,50.0,0.0,60.0,20.0,130.0
23653,25-06-2015,Buckminster Gliding Club,East Midlands,370.0,70.0,False,80.0,30.0,390.0,10.0,510.0
23654,01-11-2015,Cambridge Gliding Centre,East Anglia,320.0,110.0,True,100.0,20.0,410.0,10.0,540.0
23655,04-01-2017,Cotswold Gliding Club,West Midlands,120.0,70.0,False,60.0,40.0,160.0,10.0,270.0
23656,17-11-2016,Buckminster Gliding Club,East Midlands,320.0,130.0,True,150.0,40.0,450.0,20.0,660.0
23657,01-12-2011,London Gliding Club,East Midlands,70.0,40.0,False,40.0,40.0,80.0,0.0,160.0
23658,25-04-2017,Midland Gliding Club,West Midlands,670.0,120.0,True,100.0,20.0,670.0,20.0,810.0
23659,25-02-2016,Cotswold Gliding Club,West Midlands,100.0,60.0,True,50.0,40.0,120.0,0.0,210.0
23660,07-06-2019,London Gliding Club,East Midlands,580.0,150.0,True,150.0,20.0,750.0,0.0,920.0
23661,19-04-2017,London Gliding Club,East Midlands,550.0,120.0,True,100.0,30.0,770.0,0.0,900.0
23662,03-09-2010,Portmoak Gliding Club,Scotland,170.0,30.0,False,30.0,50.0,120.0,10.0,210.0
23663,06-08-2022,Nympsfield Gliding Club,South West,220.0,70.0,True,70.0,30.0,300.0,0.0,400.0
23664,27-06-2017,Midland Gliding Club,West Midlands,260.0,60.0,True,50.0,20.0,130.0,10.0,210.0
23665,08-10-2010,Talgarth Gliding Club,South Wales,300.0,90.0,True,100.0,50.0,200.0,10.0,360.0
23666,24-03-2017,Portmoak Gliding Club,Scotland,210.0,70.0,True,60.0,50.0,260.0,20.0,390.0
23667,17-08-2017,Shalbourne Gliding Club,South East,580.0,100.0,True,90.0,20.0,550.0,10.0,670.0
23668,25-09-2011,Lasham Gliding Society,South East,730.0,140.0,True,150.0,40.0,680.0,20.0,890.0
23669,16-03-2024,Norfolk Gliding Club,East Anglia,260.0,80.0,True,80.0,20.0,200.0,10.0,310.0
23670,08-09-2024,Midland Gliding Club,West Midlands,710.0,170.0,True,200.0,40.0,710.0,10.0,960.0
23671,26-06-2019,Shalbourne Gliding Club,South East,530.0,160.0,True,180.0,20.0,610.0,20.0,830.0
23672,31-10-2013,London Gliding Club,East Midlands,370.0,100.0,True,90.0,40.0,280.0,20.0,430.0
23673,16-04-2018,Buckminster Gliding Club,East Midlands,590.0,170.0,True,140.0,50.0,490.0,20.0,700.0
23674,01-08-2023,Lasham Gliding Society,South East,200.0,50.0,True,50.0,50.0,180.0,10.0,290.0
23675,02-06-2023,Cambridge Gliding Centre,East Anglia,220.0,50.0,False,50.0,10.0,320.0,0.0,380.0
23676,10-09-2024,Lasham Gliding Society,South East,470.0,130.0,True,130.0,40.0,640.0,10.0,820.0
23677,10-07-2010,Lasham Gliding Society,South East,320.0,60.0,True,60.0,40.0,340.0,20.0,460.0
23678,29-01-2011,Portmoak Gliding Club,Scotland,110.0,40.0,False,50.0,40.0,60.0,10.0,160.0
23679,27-04-2011,Norfolk Gliding Club,East Anglia,670.0,140.0,True,160.0,50.0,960.0,10.0,1180.0
23680,29-12-2011,Shalbourne Gliding Club,South East,80.0,40.0,True,40.0,20.0,60.0,10.0,130.0
23681,03-05-2017,Scottish Gliding Centre,Scotland,510.0,90.0,False,100.0,20.0,590.0,20.0,730.0
23682,15-12-2018,Portmoak Gliding Club,Scotland,70.0,30.0,False,30.0,10.0,70.0,20.0,130.0
23683,23-09-2019,London Gliding Club,East Midlands,560.0,120.0,True,130.0,40.0,360.0,10.0,540.0
23684,20-11-2011,Lasham Gliding Society,South East,290.0,90.0,False,100.0,40.0,410.0,0.0,550.0
23685,03-04-2012,Midland Gliding Club,West Midlands,670.0,170.0,True,190.0,40.0,720.0,10.0,960.0
23686,17-06-2022,Cambridge Gliding Centre,East Anglia,750.0,150.0,False,160.0,30.0,710.0,10.0,910.0
23687,12-07-2020,Devon & Somerset Gliding Club,South West,510.0,150.0,True,170.0,20.0,500.0,10.0,700.0
23688,13-12-2016,Wolds Gliding Club,East Midlands,110.0,40.0,False,50.0,40.0,120.0,10.0,220.0
23689,12-12-2020,Lasham Gliding Society,South East,130.0,50.0,False,40.0,50.0,180.0,10.0,280.0
23690,07-07-2011,London Gliding Club,East Midlands,380.0,90.0,True,90.0,30.0,280.0,0.0,400.0
23691,17-05-2011,Cotswold Gliding Club,West Midlands,580.0,140.0,True,170.0,40.0,410.0,10.0,630.0
23692,25-10-2020,Portmoak Gliding Club,Scotland,310.0,130.0,False,150.0,10.0,410.0,10.0,580.0
23693,17-10-2024,Buckminster Gliding Club,East Midlands,320.0,120.0,False,120.0,30.0,220.0,0.0,370.0
23694,13-09-2023,Scottish Gliding Centre,Scotland,410.0,120.0,True,130.0,30.0,270.0,10.0,440.0
23695,12-11-2014,Portmoak Gliding Club,Scotland,180.0,60.0,True,70.0,50.0,120.0,10.0,250.0
23696,26-01-2018,Midland Gliding Club,West Midlands,80.0,30.0,False,30.0,30.0,80.0,0.0,140.0
23697,29-07-2012,Devon & Somerset Gliding Club,South West,500.0,140.0,True,110.0,20.0,260.0,10.0,400.0
23698,05-02-2016,Yorkshire Gliding Club,North West,80.0,40.0,False,40.0,20.0,90.0,0.0,150.0
23699,13-04-2022,Cambridge Gliding Centre,East Anglia,500.0,140.0,True,130.0,30.0,260.0,10.0,430.0
23700,07-11-2011,Midland Gliding Club,West Midlands,100.0,40.0,False,40.0,30.0,140.0,20.0,230.0
23701,29-10-2017,Lasham Gliding Society,South East,130.0,50.0,True,60.0,20.0,90.0,20.0,190.0
23702,08-08-2014,London Gliding Club,East Midlands,650.0,110.0,True,100.0,50.0,970.0,10.0,1130.0
23703,08-03-2017,Devon & Somerset Gliding Club,South West,220.0,120.0,True,110.0,50.0,120.0,20.0,300.0
23704,08-09-2021,London Gliding Club,East Midlands,660.0,180.0,True,180.0,30.0,810.0,10.0,1030.0
23705,24-05-2015,Lasham Gliding Society,South East,650.0,130.0,True,110.0,40.0,370.0,20.0,540.0
23706,22-06-2024,London Gliding Club,East Midlands,400.0,70.0,False,80.0,40.0,480.0,0.0,600.0
23707,08-09-2022,Lasham Gliding Society,South East,380.0,110.0,False,90.0,0.0,530.0,10.0,630.0
23708,20-03-2015,Devon & Somerset Gliding Club,South West,180.0,70.0,False,70.0,50.0,220.0,10.0,350.0
23709,24-07-2018,Midland Gliding Club,West Midlands,450.0,100.0,True,100.0,10.0,600.0,0.0,710.0
23710,24-11-2024,Husbands Bosworth Gliding Club,East Midlands,220.0,80.0,False,90.0,30.0,220.0,10.0,350.0
23711,06-03-2014,Talgarth Gliding Club,South Wales,340.0,140.0,True,140.0,20.0,260.0,0.0,420.0
23712,18-08-2010,Buckminster Gliding Club,East Midlands,380.0,110.0,False,110.0,10.0,540.0,0.0,660.0
23713,11-05-2018,Cotswold Gliding Club,West Midlands,540.0,140.0,True,140.0,20.0,600.0,0.0,760.0
23714,04-03-2017,Gransden Lodge Gliding Club,East Anglia,250.0,100.0,True,110.0,0.0,330.0,10.0,450.0
23715,14-04-2022,Yorkshire Gliding Club,North West,420.0,130.0,True,120.0,40.0,240.0,0.0,400.0
23716,13-03-2019,Portmoak Gliding Club,Scotland,220.0,60.0,True,50.0,0.0,300.0,10.0,360.0
23717,21-03-2015,Dunstable Gliding Club,East Midlands,220.0,70.0,False,70.0,30.0,280.0,10.0,390.0
23718,22-01-2014,Devon & Somerset Gliding Club,South West,60.0,40.0,False,50.0,20.0,80.0,0.0,150.0
23719,12-08-2016,Buckminster Gliding Club,East Midlands,420.0,120.0,True,120.0,10.0,240.0,20.0,390.0
23720,15-12-2022,Talgarth Gliding Club,South Wales,70.0,30.0,False,30.0,40.0,100.0,10.0,180.0
23721,24-06-2010,Midland Gliding Club,West Midlands,390.0,90.0,True,70.0,50.0,570.0,0.0,690.0
23722,23-05-2019,Portmoak Gliding Club,Scotland,570.0,140.0,True,130.0,50.0,540.0,20.0,740.0
23723,10-11-2015,London Gliding Club,East Midlands,220.0,90.0,True,90.0,0.0,320.0,10.0,420.0
23724,24-09-2016,Dunstable Gliding Club,East Midlands,480.0,90.0,True,80.0,0.0,570.0,0.0,650.0
23725,13-03-2014,Scottish Gliding Centre,Scotland,230.0,110.0,False,120.0,20.0,320.0,20.0,480.0
23726,26-12-2016,Lasham Gliding Society,South East,110.0,50.0,False,60.0,20.0,160.0,10.0,250.0
23727,21-08-2014,Scottish Gliding Centre,Scotland,310.0,60.0,True,60.0,40.0,210.0,10.0,320.0
23728,22-11-2015,Wolds Gliding Club,East Midlands,200.0,60.0,True,60.0,30.0,180.0,20.0,290.0
23729,10-02-2019,Lasham Gliding Society,South East,70.0,30.0,False,30.0,0.0,90.0,10.0,130.0
23730,08-01-2011,Lasham Gliding Society,South East,70.0,20.0,True,20.0,40.0,100.0,10.0,170.0
23731,18-06-2023,Yorkshire Gliding Club,North West,430.0,80.0,True,80.0,40.0,450.0,10.0,580.0
23732,25-10-2018,Portmoak Gliding Club,Scotland,100.0,40.0,False,30.0,20.0,110.0,20.0,180.0
23733,31-08-2020,Wolds Gliding Club,East Midlands,190.0,40.0,True,40.0,10.0,140.0,20.0,210.0
23734,26-05-2011,Scottish Gliding Centre,Scotland,260.0,70.0,True,70.0,30.0,220.0,0.0,320.0
23735,20-03-2018,Lasham Gliding Society,South East,180.0,50.0,True,60.0,0.0,260.0,20.0,340.0
23736,06-11-2018,Kent Gliding Club,South East,360.0,120.0,False,110.0,10.0,290.0,0.0,410.0
23737,19-12-2023,Cambridge Gliding Centre,East Anglia,60.0,20.0,True,20.0,10.0,70.0,10.0,110.0
23738,17-07-2020,Norfolk Gliding Club,East Anglia,350.0,120.0,False,130.0,40.0,450.0,10.0,630.0
23739,23-09-2018,Midland Gliding Club,West Midlands,670.0,150.0,True,160.0,30.0,730.0,20.0,940.0
23740,21-02-2022,Norfolk Gliding Club,East Anglia,110.0,50.0,False,40.0,10.0,140.0,10.0,200.0
23741,03-02-2010,Scottish Gliding Centre,Scotland,80.0,50.0,True,40.0,10.0,110.0,0.0,160.0
23742,19-11-2019,Yorkshire Gliding Club,North West,100.0,30.0,True,30.0,30.0,120.0,0.0,180.0
23743,13-01-2014,Lasham Gliding Society,South East,90.0,60.0,True,60.0,40.0,70.0,10.0,180.0
23744,04-07-2020,London Gliding Club,East Midlands,740.0,190.0,True,230.0,30.0,370.0,10.0,640.0
23745,13-04-2016,Bristol & Gloucestershire Gliding Club,South West,390.0,70.0,True,70.0,10.0,480.0,20.0,580.0
23746,09-08-2011,Nympsfield Gliding Club,South West,640.0,170.0,True,140.0,20.0,450.0,10.0,620.0
23747,24-07-2019,Wolds Gliding Club,East Midlands,640.0,120.0,False,130.0,30.0,950.0,10.0,1120.0
23748,27-08-2018,Nympsfield Gliding Club,South West,220.0,70.0,True,60.0,10.0,140.0,0.0,210.0
23749,18-07-2013,Midland Gliding Club,West Midlands,570.0,160.0,False,170.0,10.0,410.0,0.0,590.0
23750,22-02-2019,Portmoak Gliding Club,Scotland,80.0,30.0,True,30.0,50.0,50.0,20.0,150.0
23751,02-10-2019,Norfolk Gliding Club,East Anglia,350.0,110.0,True,100.0,50.0,510.0,10.0,670.0
23752,08-10-2019,Lasham Gliding Society,South East,370.0,100.0,True,90.0,40.0,300.0,10.0,440.0
23753,06-02-2023,Portmoak Gliding Club,Scotland,60.0,40.0,False,40.0,20.0,70.0,0.0,130.0
23754,09-01-2020,Portmoak Gliding Club,Scotland,110.0,40.0,False,40.0,30.0,140.0,10.0,220.0
23755,01-03-2021,Cotswold Gliding Club,West Midlands,230.0,90.0,True,100.0,30.0,320.0,20.0,470.0
23756,07-10-2012,Portmoak Gliding Club,Scotland,330.0,120.0,False,100.0,20.0,410.0,20.0,550.0
23757,18-09-2016,Portmoak Gliding Club,Scotland,570.0,100.0,False,100.0,20.0,640.0,10.0,770.0
23758,21-08-2016,Yorkshire Gliding Club,North West,280.0,80.0,True,90.0,50.0,410.0,20.0,570.0
23759,11-01-2018,Bristol & Gloucestershire Gliding Club,South West,110.0,70.0,True,70.0,40.0,150.0,10.0,270.0
23760,09-02-2023,Devon & Somerset Gliding Club,South West,110.0,60.0,False,60.0,20.0,110.0,10.0,200.0
23761,27-09-2023,London Gliding Club,East Midlands,410.0,90.0,True,100.0,30.0,510.0,10.0,650.0
23762,07-08-2022,London Gliding Club,East Midlands,680.0,200.0,True,170.0,40.0,610.0,10.0,830.0
23763,26-03-2015,Cambridge Gliding Centre,East Anglia,210.0,90.0,True,90.0,20.0,140.0,10.0,260.0
